t,x,y,ang,vx,vy,omega,thrust,torque
0.0,-3.323539292282751,3.577453554605489,2.0294130977749583,-2.5163963386539105,-2.0091802980955995,-0.608692337937217,0.0,-185.20575436180906
0.0025,-3.3298263528978738,3.5724031296532432,2.0278399171645014,-2.5132528083463495,-2.031155085619477,-0.6498347440162476,0.0,-184.99244943277662
0.005,-3.3361055595969478,3.5672978020534916,2.02616407245471,-2.5101132049968125,-2.053102421819601,-0.6908236823338691,0.0,-184.75794593525532
0.0075,-3.3423769221912347,3.562137640391668,2.024385952938234,-2.506977523699669,-2.0750223409886894,-0.7316546561945068,0.0,-184.50224386924523
0.01,-3.34864045047974,3.556922713167529,2.0225059591352084,-2.5038457595554164,-2.09691487737662,-0.7723231803027988,0.0,-184.22534323474636
0.0125,-3.3548961542492277,3.5516530887952604,2.0205245027647845,-2.5007179076706727,-2.1187800651904856,-0.8128247807346943,0.0,-183.92724403175862
0.015,-3.3611440432742365,3.5463288356035823,2.0184420067167403,-2.4975939631581685,-2.140617938594646,-0.8531549949086245,0.0,-183.6079462602821
0.0175,-3.367384127317094,3.5409500218358576,2.0162589050231596,-2.4944739211367395,-2.162428531710784,-0.893309371556746,0.0,-183.26744992031675
0.02,-3.373616416127933,3.5355167156501994,2.0139756428301836,-2.49135777673132,-2.1842118786179547,-0.9332834706962586,0.0,-182.90575501186262
0.0225,-3.3798409194447063,3.5300289851195754,2.0115926763698337,-2.4882455250729336,-2.205968013352643,-0.9730728636007946,0.0,-182.52286153491966
0.025,-3.386057646993201,3.5244868982319155,2.0091104729319067,-2.4851371612986863,-2.2276969699088127,-1.0126731327718808,0.0,-182.11876948948787
0.0275,-3.392266608487055,3.5188905228902176,2.0065295108359402,-2.482032680551759,-2.249398782237964,-1.0520798719104734,0.0,-181.69347887556725
0.03,-3.398467813627773,3.513239926912654,2.00385027940325,-2.4789320779814004,-2.2710734842491824,-1.0912886858885649,0.0,-181.24698969315781
0.0325,-3.4046612721047382,3.507535178032678,2.0010732789290366,-2.4758353487429177,-2.2927211098091944,-1.130295190720862,0.0,-180.77930194225962
0.035,-3.4108469935952312,3.5017763438991274,1.9981990206545668,-2.472742487997671,-2.314341692742419,-1.1690950135365372,0.0,-180.29041562287253
0.0375,-3.417024987764443,3.495963492076333,1.995228026739419,-2.469653490913065,-2.3359352668310223,-1.20768379255105,0.0,-179.78033073499668
0.04,-3.423195264265491,3.490096690044223,1.9921608302338047,-2.466568352662541,-2.3575018658149673,-1.246057177038041,0.0,-179.249047278632
0.0425,-3.4293578327394334,3.4841760051984276,1.9889979750509585,-2.46348706842557,-2.3790415233920696,-1.2842108273012969,0.0,-178.6965652537785
0.045,-3.4355127028152843,3.478201504850386,1.9857400159395961,-2.4604096333876444,-2.4005542732180487,-1.3221404146467857,0.0,-178.12288466043623
0.0475,-3.4416598841100297,3.472173256227449,1.9823875184564452,-2.4573360427402715,-2.4220401489065804,-1.359841621354764,0.0,-177.5280054986051
0.05,-3.447799386228642,3.4660913264729882,1.9789410589388439,-2.4542662916809657,-2.44349918402935,-1.3973101406519546,0.0,-176.91192776828512
0.0525,-3.453931218764094,3.4599557826464964,1.9754012244774088,-2.4512003754132397,-2.464931412116104,-1.4345416766837942,0.0,-176.27465146947637
0.055,-3.460055391297375,3.453766691723695,1.9717686128887744,-2.448138289146599,-2.486336866654703,-1.471531944486752,0.0,-175.6161766021788
0.0575,-3.4661719133975066,3.4475241205966385,1.9680438326883978,-2.445080028096533,-2.507715581091175,-1.5082766699607186,0.0,-174.9365031663924
0.06,-3.4722807946215557,3.4412281360738177,1.9642275030634366,-2.4420255874845087,-2.5290675888297645,-1.544771589841464,0.0,-174.23563116211724
0.0625,-3.47838204451465,3.434878804880266,1.9603202538456925,-2.4389749625379613,-2.5503929232329887,-1.5810124516731663,0.0,-173.5135605893532
0.065,-3.484475672609994,3.4284761936576618,1.956322725484625,-2.4359281484902895,-2.5716916176216866,-1.61699501378101,0.0,-172.77029144810038
0.0675,-3.490561688428883,3.422020368964434,1.9522355690204325,-2.432885140580845,-2.5929637052750727,-1.6527150452438533,0.0,-172.0058237383587
0.07,-3.4966401014807174,3.415511397275865,1.9480594460572027,-2.4298459340549274,-2.614209219430788,-1.6881683258669644,0.0,-171.2201574601283
0.0725,-3.502710921263019,3.408949344984195,1.9437950287361307,-2.4268105241637765,-2.635428193284953,-1.7233506461548287,0.0,-170.413292613409
0.075,-3.5087741572614455,3.4023342783987265,1.9394429997088043,-2.4237789061645634,-2.656620659992219,-1.7582578072840225,0.0,-169.5852291982009
0.0775,-3.5148298189498037,3.395666263745926,1.935004052110558,-2.4207510753203842,-2.6777866526658185,-1.7928856210761572,0.0,-168.735967214504
0.08,-3.520877915790067,3.388945367169529,1.9304788895338945,-2.417727026900253,-2.6989262043776203,-1.827229909970892,0.016728162584177197,-167.86550666231827
0.0825,-3.526918462126187,3.3821716528989185,1.925868226001972,-2.4147106715273625,-2.720040810223514,-1.8612865069990134,0.035409778372504835,-166.97384754164375
0.085,-3.5329514777681217,3.375345183093992,1.9211727859421615,-2.411702471122096,-2.741130633502808,-1.8950512557555852,0.05519193117341256,-166.06098985248042
0.08750000000000001,-3.5389769834326366,3.3684660196071894,1.9163933041596688,-2.4087026891923737,-2.7621957570387985,-1.928520010373165,0.07607462098690049,-165.12693359482822
0.09,-3.5449950004966584,3.361534224090198,1.9115305258112243,-2.405711590356991,-2.783236258600679,-1.9616886354950893,0.0980578478129685,-164.17167876868726
0.0925,-3.55100555100003,3.354549858006748,1.9065852063788389,-2.402729440326851,-2.8042522107755157,-1.994553006248826,0.12114161165161663,-163.19522537405743
0.095,-3.557008657648213,3.347512982645724,1.901558111643628,-2.3997565058819763,-2.8252436808419863,-2.0271090082193943,0.14532591250284493,-162.19757341093882
0.0975,-3.5630043438149257,3.3404236591345944,1.8964500176596997,-2.3967930548442866,-2.8462107306459856,-2.059352537422853,0.1706107503666533,-161.1787228793314
0.1,-3.5689926335447097,3.333281948453146,1.8912617107281107,-2.393839356046119,-2.8671534164781876,-2.0912795002798545,0.19699612524304186,-160.13867377923515
0.10250000000000001,-3.574973551555413,3.326087911447522,1.885993987370888,-2.3908956792944895,-2.888071788953671,-2.122885813589267,0.22448203713201037,-159.0774261106501
0.105,-3.580947123240574,3.3188416088445596,1.880647654305116,-2.3879622953310906,-2.9089658928937085,-2.154167404501864,0.25306848603355914,-157.99497987357626
0.1075,-3.586913374671707,3.311543101266419,1.87522352841709,-2.3850394757880253,-2.929835767209829,-2.185120210494078,0.282755471947688,-156.89133506801355
0.11,-3.5928723326004666,3.3041924492455017,1.8697224367365335,-2.3821274931392886,-2.950681444790258,-2.215740179341824,0.3135429948743972,-155.76649169396205
0.1125,-3.598824024460686,3.2967897132396464,1.864145216410884,-2.37922662064801,-2.9715029523888488,-2.2460232690943864,0.3454310548136863,-154.62044975142172
0.115,-3.604768478370281,3.289334953647602,1.8584927146796408,-2.3763371323094757,-2.9923003105166224,-2.2759654480483755,0.3784196517655556,-153.4532092403926
0.11750000000000001,-3.6107057231330035,3.2818282308247664,1.8527657888487796,-2.373459302789961,-3.0130735333360197,-2.3055626947217456,0.41171364774066005,-152.2666956181016
0.12,-3.6166357880013362,3.274269605167838,1.846965305710281,-2.3705932163873853,-3.0338225738338367,-2.334811441600678,0.4387593448298773,-151.07677891613017
0.1225,-3.6225587004676107,3.266659137749331,1.841092136389577,-2.3677373805713637,-3.0545469400075085,-2.3637117878864546,0.4581012828310334,-149.8869835873435
0.125,-3.6284744838469383,3.258996890960645,1.8351471507486012,-2.364889946080564,-3.0752460691778793,-2.392264644832697,0.46973946174412884,-148.6973096317417
0.1275,-3.6343831568222913,3.2512829285593132,1.829131216374043,-2.3620490564770917,-3.0959194311888223,-2.4204709213827784,0.47367388156916346,-147.5077570493247
0.13,-3.6402847334267614,3.2435173155865975,1.8230451985831144,-2.3592128483082693,-3.1165665292819282,-2.44833152417568,0.46990454230613704,-146.31832584009248
0.1325,-3.6461792230262557,3.2357001182829186,1.8168899604293045,-2.3563794512974114,-3.137186900956672,-2.4758473575518325,0.45843144395504987,-145.12901600404513
0.135,-3.652066630302709,3.2278314040011526,1.8106663627081185,-2.353546988563466,-3.1577801188156625,-2.5030193235589464,0.43925458651590166,-143.93982754118255
0.1375,-3.657946955237879,3.219911241117833,1.8043752639628023,-2.3507135768693574,-3.1783457913945616,-2.529848321957821,0.41237396998869263,-142.7507604515048
0.14,-3.663820193097799,3.2119396989422992,1.7980175204900521,-2.3478773268988555,-3.198883563976257,-2.556335250228145,0.37778959437342263,-141.56181473501184
0.14250000000000002,-3.669686334417958,3.2039168476238276,1.7915939863457107,-2.3450363435617527,-3.219393119388855,-2.582481003574278,0.3355014596700919,-140.3729903917037
0.145,-3.67554536498928,3.195842758056791,1.7851055133504474,-2.3421887263271217,-3.239874178787056,-2.608286474931019,0.28550956587870036,-139.1842874215804
0.1475,-3.6813972658449683,3.1877175017838835,1.7785529510954263,-2.3393325695843887,-3.260326502416468,-2.6337525549693623,0.22781391299924758,-137.99570582464185
0.15,-3.687242013248289,3.1795411508974576,1.7719371469479572,-2.3364659630319413,-3.2807498903603975,-2.658880132102234,0.16241450103173416,-136.80724560088814
0.1525,-3.693079578681362,3.1713137779390173,1.7652589460571344,-2.333586992092959,-3.30114418326867,-2.683670092490219,0.08931132997615965,-135.61890675031924
0.155,-3.6989099288350196,3.1630354557969094,1.7585191913594602,-2.3306937383581303,-3.3215092630680036,-2.7081233200472696,0.008504399832524379,-134.43068927293515
0.1575,-3.704733025599812,3.154706257602267,1.7517187235844545,-2.327784280054902,-3.34184505365348,-2.7322406964464028,0.0,-133.2425931687359
0.16,-3.710548850652023,3.146326252182458,1.7448583812602496,-2.3248763675287965,-3.3621550509435756,-2.75602310112538,0.0,-132.05461843772147
0.1625,-3.716357410464639,3.137895503490576,1.7379390007191722,-2.3219720876224885,-3.3824396765976346,-2.7794714112923753,0.0,-130.8667650798918
0.165,-3.7221587141135366,3.129414074916085,1.730961416103309,-2.31907143579804,-3.4026989623103887,-2.8025865019316276,0.0,-129.67903309524695
0.1675,-3.7279527706632534,3.1208820297692603,1.72392645937006,-2.3161744075231816,-3.422932939736976,-2.8253692458090782,0.0,-128.49142248378695
0.17,-3.7337395891670044,3.1122994312812895,1.7168349602976782,-2.3132809982713063,-3.443141640492991,-2.8478205134779953,0.0,-127.30393324551173
0.17250000000000001,-3.7395191786666944,3.103666342604371,1.709687746490793,-2.310391203521461,-3.4633250961545317,-2.8699411732845834,0.0,-126.11656538042133
0.17500000000000002,-3.745291548192933,3.0949828268118122,1.7024856433859208,-2.3075050187583415,-3.483483338258252,-2.8917320913735796,0.0,-124.92931888851574
0.1775,-3.7510567067650498,3.086248946898128,1.695229474256963,-2.304622439472283,-3.5036163983014097,-2.9131941316938335,0.0,-123.74219376979495
0.18,-3.756814663391105,3.0774647657791383,1.6879200602206872,-2.3017434611592553,-3.5237243077419147,-2.9343281560038754,0.0,-122.55519002425902
0.1825,-3.7625654270679076,3.068630346292069,1.6805582202421976,-2.298868079320854,-3.5438070979983802,-2.9551350238774687,0.0,-121.36830765190786
0.185,-3.768309006781027,3.0597457511956474,1.6731447711403884,-2.2959962894642945,-3.5638648004501694,-2.9756155927091488,0.0,-120.1815466527415
0.1875,-3.7740454115048077,3.0508110431702025,1.6656805275933861,-2.2931280871024042,-3.583897446437447,-2.9957707177197483,0.0,-118.99490702675999
0.19,-3.779774650202383,3.0418262848177604,1.6581663021439768,-2.2902634677536167,-3.603905067261226,-3.015601251961908,0.0,-117.80838877396329
0.1925,-3.7854967318256896,3.0327915386621447,1.6506029052050186,-2.2874024269419633,-3.623887694183418,-3.035108046325573,0.0,-116.62199189435137
0.195,-3.7912116653154815,3.0237068671490728,1.6429911450648433,-2.2845449601970675,-3.643845358426882,-3.054291949543476,0.0,-115.43550058733535
0.1975,-3.796919459601343,3.0145723326462535,1.635331827954839,-2.281691063054137,-3.6637780911754723,-3.073153758459626,0.0,-114.24666093564194
0.2,-3.802620123601704,3.0053879974434845,1.6276257587664285,-2.2788407310539562,-3.683685923574088,-3.0916937484226956,0.0,-113.0548734931857
0.2025,-3.8083136662238535,2.9961539237527504,1.6198737418763067,-2.2759939597428818,-3.703568886728721,-3.1099120559249998,0.0,-111.86013825996663
0.20500000000000002,-3.8140000963639524,2.986870173708319,1.612076581320371,-2.273150744672832,-3.723427011706505,-3.127808817112811,0.0,-110.6624552359847
0.20750000000000002,-3.819679422907049,2.977536809366839,1.6042350807945844,-2.2703110814012835,-3.743260329535765,-3.1453841677872396,0.0,-109.4618244212399
0.21,-3.825351654727093,2.968153892707437,1.5963500436558375,-2.2674749654912616,-3.763068871206064,-3.1626382434051057,0.0,-108.2582458157323
0.2125,-3.831016800686947,2.958721485631813,1.5884222729228086,-2.264642392511335,-3.782852667668252,-3.1795711790798147,0.0,-107.05171941946183
0.215,-3.836674869638403,2.9492396499643396,1.5804525712768207,-2.261813358035607,-3.802611749834515,-3.196183109582226,0.0,-105.84224523242854
0.2175,-3.8423258704221945,2.9397084474521566,1.5724417410626972,-2.258987857643711,-3.8223461485784234,-3.2124741693415224,0.0,-104.62982325463238
0.22,-3.847969811868012,2.930127939765268,1.5643905842896142,-2.2561658869208023,-3.8420558947349788,-3.2284444924460765,0.0,-103.41445348607341
0.2225,-3.8536067027945147,2.920498188496638,1.5562999026319524,-2.253347441457551,-3.861741019100664,-3.2440942126443137,0.0,-102.19613592675157
0.225,-3.859236552009346,2.910819255162289,1.5481704974301453,-2.2505325168501353,-3.8814015524334895,-3.2594234633455756,0.0,-100.97487057666692
0.2275,-3.8648593683091463,2.9010912012013956,1.5400031696915264,-2.2477211087002353,-3.901037525453043,-3.274432377620978,0.0,-99.7506574358194
0.23,-3.8704751604795673,2.8913140879763812,1.5317987200911725,-2.2449132126150246,-3.9206489688405357,-3.2891210882042694,0.0,-98.52349650420906
0.2325,-3.8760839372952853,2.8814879767730144,1.5235579489727475,-2.2421088242071656,-3.9402359132388525,-3.303489727492686,0.0,-97.29338778183586
0.23500000000000001,-3.8816857075200155,2.871612928800505,1.5152816563493419,-2.2393079390948003,-3.9597983892525974,-3.3175384275478055,0.43746621320818635,-96.06033126869983
0.23750000000000002,-3.887280616325486,2.861689013151442,1.5069706419043107,-2.2366196563061305,-3.9793299097093566,-3.331267320096397,0.9938702132956383,-94.82432696480096
0.24,-3.8928689819698232,2.8517163119091635,1.49862570499211,-2.2340733661606804,-3.9988266775118766,-3.34467653653127,1.595396230898877,-93.58537487013926
0.2425,-3.898451173052795,2.8416949158578846,1.4902476446391295,-2.2316799563578535,-4.018285554272953,-3.357766207912122,2.2420442660178996,-92.34347498471469
0.245,-3.9040275853105313,2.8316249239906424,1.4818372595445264,-2.2294502478435043,-4.037703111333643,-3.3705364649663823,2.9338143186527095,-91.09862730852727
0.2475,-3.909598641442083,2.8215064442357174,1.473395348081053,-2.227394989557641,-4.05707562918731,-3.382987438090054,3.6707063888033025,-89.85083184157706
0.25,-3.9151647909227836,2.811339594184278,1.4649227082958853,-2.2255248531339618,-4.0763990970765835,-3.3951192573485556,4.452720476469673,-88.60008858386398
0.2525,-3.92072650980431,2.801124501818817,1.456420137911448,-2.223850427556711,-4.095669212764307,-3.4069320524775573,5.279856581651846,-87.34639753538806
0.255,-3.926284300501334,2.79086130624194,1.4478884343262381,-2.2223822137804055,-4.1148813824794,-3.418425952883818,6.152114704349787,-86.08975869614929
0.2575,-3.931838691564686,2.7805501584050707,1.4393283946156457,-2.2211306193180382,-4.1340307210384495,-3.42960108764602,7.069494844563531,-84.83017206614768
0.26,-3.937390237440954,2.770191221836632,1.4307408155327734,-2.2201059528034297,-4.153112052143666,-3.4404575855155994,8.031997002293041,-83.56763764538324
0.2625,-3.9429395182184663,2.75978467336926,1.422126493509254,-2.2193184185334394,-4.172119908857708,-3.4509955749175756,9.039621177538358,-82.30215543385594
0.265,-3.9484871393596035,2.7493307038656125,1.4134862246560638,-2.218778110995801,-4.191048534255716,-3.46121518395138,10.092367370299435,-81.03372543156583
0.2675,-3.9540337314194276,2.7388295189423197,1.4048208047643378,-2.2184950093883793,-4.209891882254778,-3.471116540391681,11.190235580576324,-79.76234763851284
0.27,-3.9595799497505983,2.728281339691646,1.396131029306179,-2.218478972135684,-4.228643618620822,-3.480699771689207,12.333225808368972,-78.48802205469704
0.2725,-3.9651264741945864,2.717686403400408,1.3874176934354674,-2.218739731408501,-4.24729712215285,-3.4899650049715687,13.520309721053739,-77.21099441706706
0.275,-3.970674008443534,2.7070449642062195,1.3786815919178415,-2.2192866352455436,-4.265845533997228,-3.4989124236806872,14.737480089526873,-75.93461198278474
0.2775,-3.976223275098279,2.6963572928930684,1.3699235180961782,-2.2201254638397856,-4.284282401020637,-3.507542982257795,15.980301088390576,-74.6599347650919
0.28,-3.981775009705773,2.6856236763307106,1.3611442626247627,-2.2212607941496656,-4.3026013095313465,-3.5158578770326097,17.24877271764478,-73.38696276398862
0.28250000000000003,-3.9873299591126163,2.6748444176188113,1.3523446131708488,-2.2226970886852992,-4.320795689549509,-3.5238583013018636,18.542894977289553,-72.11569597947481
0.28500000000000003,-3.99288888117507,2.664019836475232,1.3435253544222314,-2.2244386924212143,-4.338858816762341,-3.5315454453369926,19.862667867324827,-70.84613441155054
0.28750000000000003,-3.9984525444614007,2.6531502696193123,1.334687268094801,-2.22648982975123,-4.356783814572647,-3.5389204963918055,21.208091387750674,-69.57827806021574
0.29,-4.004021727946673,2.6422360711499184,1.3258311329400772,-2.228854601488581,-4.3745636562392995,-3.5459846387101357,22.579165538567022,-68.31212692547048
0.2925,-4.009597220700099,2.631277612918023,1.3169577247527244,-2.231536981914352,-4.392191167108208,-3.552739053533471,23.975890319773942,-67.0476810073147
0.295,-4.015179821565072,2.6202752848935984,1.3080678163780488,-2.234540815877246,-4.4096590269321965,-3.5591849191085654,25.39826573137136,-65.78494030574846
0.2975,-4.020770338832019,2.609229495526602,1.2991621777194748,-2.2378698159476627,-4.426959772278173,-3.5653234106950324,26.84629177335935,-64.52390482077169
0.3,-4.026369589904211,2.5981406721018323,1.2902415757460042,-2.2415275596290076,-4.444085799019844,-3.571155700572917,28.319968445737835,-63.26457455238445
0.3025,-4.031978400956672,2.587009261087452,1.2813067744996547,-2.245517486629115,-4.461029364914185,-3.576682958050251,29.8192957485069,-62.00694950058671
0.305,-4.037597606588349,2.5758357284769673,1.2723585351028817,-2.2498428961946013,-4.477782592259768,-3.5819063494705863,31.344273681666458,-60.7510296653785
0.3075,-4.0432280494676975,2.5646205601244567,1.263397615765979,-2.254506944510906,-4.494337470635002,-3.586827038220511,32.89490224521659,-59.496815046759764
0.31,-4.048870579971851,2.553364262072863,1.2544247717944628,-2.2595126421707374,-4.510685859714235,-3.591446184737147,229.04073178851888,-56.31366258962928
0.3125,-4.054583760114266,2.542086442843378,1.2454413120417631,-2.3109937077980263,-4.511488000122697,-3.5953199785089356,42.02616845120284,-55.527599939589635
0.315,-4.0603700612919535,2.5307883903252963,1.2364484066431842,-2.318040665628013,-4.526935897630044,-3.59900278224413,51.61643522736458,-54.291722152268
0.3175,-4.066176757124355,2.51945284533948,1.2274466621129478,-2.327307634422341,-4.541478802247757,-3.602391408294721,52.215656627172706,-53.07632159872337
0.32,-4.072006733298445,2.508081166128971,1.218436807060707,-2.3366646734122356,-4.555843145400412,-3.605491321995228,53.37235686986283,-51.85995798910693
0.3225,-4.077860375674516,2.4966738622507068,1.209419562629575,-2.3462402272152607,-4.569978222917086,-3.6083030333395647,54.419094507345065,-50.6439525424537
0.325,-4.083738194525774,2.485231500017924,1.2003956483084983,-2.356005498715271,-4.583889558216156,-3.61082735553873,55.423495584895605,-49.42804280301885
0.3275,-4.089640648102183,2.4737546387342477,1.1913657816316188,-2.3659476549829037,-4.5975772128832135,-3.6130650392521333,56.38211479570672,-48.21212789619275
0.33,-4.095568161654864,2.4622438367672523,1.182330678287883,-2.3760531310419717,-4.611041875271086,-3.6150168099868463,57.29956726549564,-46.996100230610594
0.3325,-4.101521127956337,2.4506996509075862,1.1732910521857804,-2.386309508647261,-4.62428411698266,-3.6166833666133136,58.17892610517291,-45.77986435431934
0.335,-4.107499909709565,2.439122636521743,1.1642476155163504,-2.396705150303176,-4.637304504668039,-3.6180653842307353,59.023164999436936,-44.56333320434666
